ensemble,mean_AD,mean_N,log2fc,pval,qval
ENSG00000160299,35.986486486486484,43.073170731707314,-0.25290243251050926,0.23925224785207633,0.912618334757989
ENSG00000160305,31.85135135135135,37.63414634146341,-0.2339238030617467,0.12595273847070487,0.912618334757989
ENSG00000210049,106.21621621621621,166.65853658536585,-0.6450028152378828,0.07161486108215376,0.912618334757989
ENSG00000211459,6658.216216216216,7911.243902439024,-0.2487345158538424,0.1051507106577255,0.912618334757989
ENSG00000042781,50.054054054054056,59.829268292682926,-0.25274012445216637,0.10571909648218827,0.912618334757989
ENSG00000113269,29.68918918918919,34.48780487804878,-0.20959280809962436,0.044809698382735484,0.912618334757989
ENSG00000173548,14.64864864864865,16.536585365853657,-0.16432978346092716,0.15560835897654296,0.912618334757989
ENSG00000196975,29.864864864864863,39.34146341463415,-0.3862979448192981,0.041227212559662,0.912618334757989
ENSG00000115977,56.67567567567568,64.65853658536585,-0.1870195947967582,0.12741111386264448,0.912618334757989
ENSG00000238042,4.743243243243243,2.4634146341463414,0.729670550509516,0.1950321399150865,0.912618334757989
ENSG00000136731,34.17567567567568,40.048780487804876,-0.22276122593670278,0.1458358262550429,0.912618334757989
ENSG00000237262,0.9864864864864865,4.439024390243903,-1.4531289160948064,0.03202035211486601,0.912618334757989
ENSG00000140386,36.189189189189186,43.048780487804876,-0.24421878378962647,0.12095501966778965,0.912618334757989
ENSG00000168702,45.270270270270274,50.65853658536585,-0.1589212486020554,0.18394264179494424,0.912618334757989
ENSG00000233694,5.581081081081081,7.512195121951219,-0.37120662513817615,0.15419818539796548,0.912618334757989
ENSG00000140538,63.33783783783784,73.02439024390245,-0.20233324859757246,0.07346140112233797,0.912618334757989
ENSG00000115306,53.54054054054054,62.51219512195122,-0.21970463507014443,0.14265551706814183,0.912618334757989
ENSG00000157823,18.513513513513512,21.51219512195122,-0.20623317176946945,0.16880753708733542,0.912618334757989
ENSG00000167978,30.175675675675677,38.80487804878049,-0.352524414299379,0.09309836379186753,0.912618334757989
ENSG00000188897,33.486486486486484,43.19512195121951,-0.3578559872922319,0.045741665397773475,0.912618334757989
ENSG00000171490,20.66216216216216,16.121951219512194,0.3393301288391212,0.15314618658697457,0.912618334757989
ENSG00000089902,16.37837837837838,19.195121951219512,-0.21671339118224398,0.23555007953569262,0.912618334757989
ENSG00000100784,66.16216216216216,74.17073170731707,-0.1625223710760029,0.2211574436938819,0.912618334757989
ENSG00000129003,55.648648648648646,66.07317073170732,-0.24369426277280032,0.10384780850920519,0.912618334757989
ENSG00000115091,29.054054054054053,35.609756097560975,-0.28466854990804713,0.08592201371268407,0.912618334757989
ENSG00000069667,51.013513513513516,47.53658536585366,0.09981387936896144,0.11480278202106245,0.912618334757989
ENSG00000169756,17.554054054054053,19.48780487804878,-0.14303096852988822,0.22207365583504546,0.912618334757989
ENSG00000135968,27.013513513513512,34.4390243902439,-0.33921594753429263,0.24863684813761988,0.912618334757989
ENSG00000125637,32.2027027027027,39.4390243902439,-0.28444751014445163,0.05427804955656337,0.912618334757989
ENSG00000253440,0.06756756756756757,3.707317073170732,-2.1405776501018434,0.028970589423822624,0.912618334757989
ENSG00000175874,15.756756756756756,18.097560975609756,-0.18864545302766916,0.10553530640246557,0.912618334757989
ENSG00000128731,47.5,58.63414634146341,-0.2981539030343847,0.07532554484046458,0.912618334757989
ENSG00000248905,48.54054054054054,57.31707317073171,-0.23530870518260844,0.09311708918697659,0.912618334757989
ENSG00000090905,34.270270270270274,40.68292682926829,-0.24100395122975837,0.12736829919160472,0.912618334757989
ENSG00000140323,25.527027027027028,32.048780487804876,-0.3171340397859287,0.25452947133004655,0.912618334757989
ENSG00000092470,10.743243243243244,17.073170731707318,-0.6220187265022998,0.13600044488130322,0.912618334757989
ENSG00000166710,77.72972972972973,71.8048780487805,0.11287340897731493,0.024550374411799764,0.912618334757989
ENSG00000244879,37.729729729729726,45.78048780487805,-0.2724654717668515,0.12452742156334895,0.912618334757989
ENSG00000104093,35.891891891891895,44.34146341463415,-0.29752718012313284,0.03348616602719689,0.912618334757989
ENSG00000137776,24.18918918918919,30.195121951219512,-0.30851576523822277,0.18871517986415332,0.912618334757989
ENSG00000140090,40.013513513513516,46.31707317073171,-0.20626149694231177,0.17173862132127082,0.912618334757989
ENSG00000066032,21.945945945945947,26.73170731707317,-0.2732971563500753,0.1574814912144612,0.912618334757989
ENSG00000075568,36.351351351351354,44.34146341463415,-0.27967051554208905,0.22222425066697427,0.912618334757989
ENSG00000174943,10.743243243243244,10.609756097560975,0.016493242495590782,0.2020381299232139,0.912618334757989
ENSG00000186260,41.270270270270274,49.48780487804878,-0.2562916160902013,0.02136742762329681,0.912618334757989
ENSG00000189350,45.41891891891892,56.292682926829265,-0.3036379753176004,0.025464576446441855,0.912618334757989
ENSG00000134324,29.445945945945947,37.78048780487805,-0.34908081294715576,0.15747493255138056,0.912618334757989
ENSG00000183914,47.0,54.26829268292683,-0.20341764048127575,0.16101395639288396,0.912618334757989
ENSG00000125434,5.675675675675675,10.24390243902439,-0.7521570698555264,0.1781189346477159,0.912618334757989
ENSG00000154914,18.16216216216216,12.853658536585366,0.467993336723968,0.1087388160215158,0.912618334757989
ENSG00000007237,24.43243243243243,29.365853658536587,-0.2557804752377727,0.2144834793618341,0.912618334757989
ENSG00000109063,23.43243243243243,29.0,-0.2961649988222806,0.12021476055819942,0.912618334757989
ENSG00000198626,52.33783783783784,61.0,-0.21710887212272162,0.1318625172520014,0.912618334757989
ENSG00000261512,0.40540540540540543,3.707317073170732,-1.7439186801378541,0.06456979453057379,0.912618334757989
ENSG00000007174,47.067567567567565,54.146341463414636,-0.19820137870054488,0.09200845140991003,0.912618334757989
ENSG00000143633,14.594594594594595,20.341463414634145,-0.45261305908507476,0.16685918067564443,0.912618334757989
ENSG00000126777,50.851351351351354,55.829268292682926,-0.13225255094971547,0.21564370290932722,0.912618334757989
ENSG00000154358,69.25675675675676,79.26829268292683,-0.19219323225388918,0.16277754127395705,0.912618334757989
ENSG00000091536,44.4054054054054,53.34146341463415,-0.2591893606847754,0.1541255720141371,0.912618334757989
ENSG00000169432,23.405405405405407,28.4390243902439,-0.27052914428502917,0.19470873704184666,0.912618334757989
ENSG00000141298,34.24324324324324,42.073170731707314,-0.2894428344282545,0.09196353864913857,0.912618334757989
ENSG00000154305,27.27027027027027,33.78048780487805,-0.2989924912078128,0.15489640352909026,0.912618334757989
ENSG00000175662,19.256756756756758,23.585365853658537,-0.2793966165629229,0.20691891485726133,0.912618334757989
ENSG00000126773,48.74324324324324,59.853658536585364,-0.29084342685142783,0.2475305723074097,0.912618334757989
ENSG00000151779,27.64864864864865,31.48780487804878,-0.18143117863156658,0.2534616147793647,0.912618334757989
ENSG00000258877,3.8513513513513513,6.536585365853658,-0.6355243550921895,0.1930652356246143,0.912618334757989
ENSG00000205336,22.2027027027027,24.878048780487806,-0.15743597792349678,0.10558487141085793,0.912618334757989
ENSG00000084774,23.256756756756758,27.26829268292683,-0.2207980833069242,0.22659606822624334,0.912618334757989
ENSG00000021645,36.5,46.26829268292683,-0.33398216030111644,0.009426444970199647,0.912618334757989
ENSG00000089916,58.567567567567565,70.29268292682927,-0.25922696624576125,0.10200568457736163,0.912618334757989
ENSG00000174231,30.864864864864863,38.31707317073171,-0.303189386559071,0.036487641097567726,0.912618334757989
ENSG00000119685,36.74324324324324,41.73170731707317,-0.17908856233208975,0.22106174383031207,0.912618334757989
ENSG00000100614,27.243243243243242,29.975609756097562,-0.1332269157021493,0.206005831028368,0.912618334757989
ENSG00000114999,35.689189189189186,45.75609756097561,-0.349799499987293,0.070185544063137,0.912618334757989
ENSG00000119772,36.08108108108108,40.073170731707314,-0.14751301790444984,0.13944794405174482,0.912618334757989
ENSG00000054654,93.35135135135135,101.46341463414635,-0.11899378994462999,0.15587127011436158,0.912618334757989
ENSG00000119771,21.256756756756758,25.926829268292682,-0.27480097806268017,0.23446415044484337,0.912618334757989
ENSG00000185722,36.2027027027027,41.58536585365854,-0.19495031004474503,0.20918900341292823,0.912618334757989
ENSG00000183091,84.98648648648648,96.78048780487805,-0.18543665690992558,0.25603199262904996,0.912618334757989
ENSG00000179841,16.364864864864863,21.21951219512195,-0.35565596073167643,0.23217290653245193,0.912618334757989
ENSG00000185684,25.27027027027027,31.951219512195124,-0.32690081673076987,0.28896085714936237,0.9142455700491882
ENSG00000112599,2.5945945945945947,6.048780487804878,-0.9715446080103554,0.2580357002505942,0.9142455700491882
ENSG00000155849,29.256756756756758,33.41463414634146,-0.18576482075553272,0.2596013465311575,0.9142455700491882
ENSG00000100852,23.35135135135135,25.926829268292682,-0.14504252197549644,0.2850445503089676,0.9142455700491882
ENSG00000133114,26.972972972972972,29.48780487804878,-0.1241986881736279,0.2904141853297382,0.9142455700491882
ENSG00000198888,13167.972972972973,15716.829268292682,-0.2552591495220223,0.29457522355556254,0.9142455700491882
ENSG00000119720,32.24324324324324,38.0,-0.230412984264596,0.28773824955211436,0.9142455700491882
ENSG00000149761,5.256756756756757,9.585365853658537,-0.7585842101951089,0.294457879421681,0.9142455700491882
ENSG00000270371,1.0135135135135136,4.585365853658536,-1.4719366286456483,0.2652323262065349,0.9142455700491882
ENSG00000154898,8.45945945945946,13.707317073170731,-0.6367044410786221,0.2854639232677928,0.9142455700491882
ENSG00000278540,39.810810810810814,45.951219512195124,-0.2022112572680508,0.2683868392077218,0.9142455700491882
ENSG00000110777,18.14864864864865,20.4390243902439,-0.16299667323625153,0.2771346301731028,0.9142455700491882
ENSG00000175395,9.337837837837839,13.024390243902438,-0.4400035692625893,0.2588045172329435,0.9142455700491882
ENSG00000091592,34.62162162162162,38.829268292682926,-0.16107578156450933,0.27730158377835845,0.9142455700491882
ENSG00000176194,4.675675675675675,8.878048780487806,-0.7994339411167307,0.2897753039719697,0.9142455700491882
ENSG00000175322,30.56756756756757,33.90243902439025,-0.14488475885751662,0.2930856417610622,0.9142455700491882
ENSG00000074755,46.270270270270274,52.51219512195122,-0.17893459749240637,0.28387308007199064,0.9142455700491882
ENSG00000119402,27.716216216216218,32.68292682926829,-0.2301518393564903,0.2877372979514309,0.9142455700491882
ENSG00000196628,59.66216216216216,67.78048780487805,-0.18120242738147715,0.2658767727675092,0.9142455700491882
ENSG00000133665,6.621621621621622,9.195121951219512,-0.41970914069295523,0.28657020266928956,0.9142455700491882
ENSG00000204842,35.0,40.09756097560975,-0.19105587000882465,0.2646240773828614,0.9142455700491882
ENSG00000275017,3.3783783783783785,0.926829268292683,1.184167893696656,0.2583341351351972,0.9142455700491882
ENSG00000148019,38.41891891891892,44.609756097560975,-0.21045424488768735,0.2812021385385921,0.9142455700491882
ENSG00000156218,27.405405405405407,29.73170731707317,-0.11356242543596637,0.2772427826185151,0.9142455700491882
ENSG00000164684,33.391891891891895,38.073170731707314,-0.1841098524565184,0.27472013820249896,0.9142455700491882
ENSG00000171316,46.351351351351354,53.1219512195122,-0.19280825360670406,0.2658541287671503,0.9142455700491882
ENSG00000147548,36.729729729729726,42.0,-0.1886348941213957,0.26213655611416875,0.9142455700491882
ENSG00000105221,35.810810810810814,32.26829268292683,0.14598169797703284,0.2930799250527937,0.9142455700491882
ENSG00000166233,54.24324324324324,55.26829268292683,-0.02652416875622738,0.26964987740480784,0.9142455700491882
ENSG00000076770,24.95945945945946,24.463414634146343,0.02783444608477645,0.2930284689053969,0.9142455700491882
ENSG00000243156,48.45945945945946,44.53658536585366,0.11922035993433666,0.28647779626577075,0.9142455700491882
ENSG00000131171,12.45945945945946,10.317073170731707,0.25011957592964285,0.26547736065749095,0.9142455700491882
ENSG00000177889,7.621621621621622,12.24390243902439,-0.6192971350503584,0.28266453510505674,0.9142455700491882
ENSG00000095637,29.91891891891892,35.34146341463415,-0.2331266395820006,0.2733811101017436,0.9142455700491882
ENSG00000167258,34.28378378378378,31.585365853658537,0.11478108882792346,0.29444374524267225,0.9142455700491882
ENSG00000251364,21.364864864864863,23.29268292682927,-0.1192877913843671,0.29437702731920656,0.9142455700491882
ENSG00000115414,41.9054054054054,46.4390243902439,-0.1449149243375299,0.28516530976881904,0.9142455700491882
ENSG00000039139,46.67567567567568,49.36585365853659,-0.07919258176015315,0.29435128857963166,0.9142455700491882
ENSG00000120251,23.66216216216216,25.536585365853657,-0.10568345360646358,0.27462443604687314,0.9142455700491882
ENSG00000040933,33.24324324324324,37.48780487804878,-0.16858204188351517,0.28907606157032795,0.9142455700491882
ENSG00000077232,48.5,55.609756097560975,-0.1936221826467891,0.27091226886440833,0.9142455700491882
ENSG00000160710,23.62162162162162,28.853658536585368,-0.2779819599014671,0.27214277723330393,0.9142455700491882
ENSG00000163737,20.743243243243242,17.195121951219512,0.2570154294573424,0.2947045607634441,0.9142455700491882
ENSG00000114439,35.108108108108105,42.1219512195122,-0.25609962792824575,0.2722061808850126,0.9142455700491882
ENSG00000244048,0.7297297297297297,3.3658536585365852,-1.335717138275122,0.27257659666768863,0.9142455700491882
ENSG00000163939,27.486486486486488,34.0,-0.2970772309367015,0.2785391538828188,0.9142455700491882
ENSG00000197386,50.86486486486486,55.36585365853659,-0.12006390928311683,0.2799554273004432,0.9142455700491882
ENSG00000144426,40.445945945945944,46.58536585365854,-0.19928697235287307,0.26586167697726515,0.9142455700491882
ENSG00000198099,8.202702702702704,8.121951219512194,0.01271516711356863,0.2811660171229188,0.9142455700491882
ENSG00000158859,23.486486486486488,26.73170731707317,-0.17955065985687882,0.27336974484536347,0.9142455700491882
ENSG00000115677,30.945945945945947,35.170731707317074,-0.17918992328796413,0.2930599155636422,0.9142455700491882
ENSG00000067606,16.7972972972973,21.634146341463413,-0.3468427258819237,0.26189162791831966,0.9142455700491882
ENSG00000163359,56.87837837837838,59.41463414634146,-0.061873552366186746,0.29580788048257967,0.9153855803988287
ENSG00000138246,31.95945945945946,36.707317073170735,-0.19415192213952964,0.29712942350982186,0.9171935554496735
ENSG00000278259,30.513513513513512,33.80487804878049,-0.14331890728613322,0.3150210968201028,0.917827613299212
ENSG00000133030,50.37837837837838,45.46341463414634,0.14506617325700158,0.3067578632643725,0.917827613299212
ENSG00000107929,34.027027027027025,33.048780487804876,0.04086541566410633,0.3108986220421005,0.917827613299212
ENSG00000070501,13.0,21.609756097560975,-0.6915186019498429,0.29950795163313704,0.917827613299212
ENSG00000222031,2.2162162162162162,5.829268292682927,-1.086366614647889,0.3041599600841378,0.917827613299212
ENSG00000175866,23.364864864864863,25.414634146341463,-0.11653520718685165,0.306645199549345,0.917827613299212
ENSG00000132153,18.91891891891892,23.975609756097562,-0.3263805519157965,0.3136030104390293,0.917827613299212
ENSG00000129566,32.7027027027027,35.53658536585366,-0.11647751963994726,0.3080369119329708,0.917827613299212
ENSG00000100722,33.17567567567568,38.02439024390244,-0.19140622912235228,0.29986400421253656,0.917827613299212
ENSG00000135241,14.08108108108108,16.463414634146343,-0.21159582644593505,0.2993751379719086,0.917827613299212
ENSG00000204131,32.36486486486486,39.926829268292686,-0.2947172403079076,0.30399156914516967,0.917827613299212
ENSG00000177200,41.5,46.58536585365854,-0.1630551218532409,0.31370521942309426,0.917827613299212
ENSG00000182985,24.2027027027027,27.658536585365855,-0.18538648732062815,0.30109003968175463,0.917827613299212
ENSG00000073803,30.18918918918919,31.073170731707318,-0.04032093654504846,0.31504211485431155,0.917827613299212
ENSG00000170927,49.36486486486486,53.170731707317074,-0.10509593482899703,0.3122826667397719,0.917827613299212
ENSG00000079805,30.743243243243242,36.048780487804876,-0.22297651750075262,0.30258932297104035,0.917827613299212
ENSG00000109323,22.756756756756758,25.5609756097561,-0.16097024458436895,0.31499912147773645,0.917827613299212
ENSG00000152332,23.45945945945946,26.414634146341463,-0.16455369926122446,0.3080512377184311,0.917827613299212
ENSG00000185518,31.14864864864865,34.926829268292686,-0.16030351962158088,0.3122645199241917,0.917827613299212
ENSG00000035664,36.148648648648646,41.90243902439025,-0.20774993696987407,0.31366510511709167,0.917827613299212
ENSG00000210144,13.18918918918919,22.5609756097561,-0.7316071272931542,0.30854489860137513,0.917827613299212
ENSG00000073331,32.0,35.0,-0.12553088208385899,0.3136756118828299,0.917827613299212
ENSG00000125813,14.337837837837839,13.804878048780488,0.051022514911729225,0.307675627308869,0.917827613299212
ENSG00000073282,19.45945945945946,20.365853658536587,-0.06253893062630796,0.310719982140247,0.917827613299212
ENSG00000165238,25.43243243243243,29.804878048780488,-0.22084962984618475,0.31779130495673547,0.9219611746379257
ENSG00000123908,38.0945945945946,43.34146341463415,-0.1816872372753735,0.3179432025077734,0.9219611746379257
ENSG00000166669,18.62162162162162,23.26829268292683,-0.3066283384461267,0.3206277164732525,0.9254312744610815
ENSG00000112367,12.608108108108109,16.70731707317073,-0.37987913099983206,0.3204346088207316,0.9254312744610815
ENSG00000149256,43.689189189189186,40.26829268292683,0.11489211606029903,0.3236325198535591,0.925514608500753
ENSG00000134243,27.027027027027028,31.585365853658537,-0.21740547467169252,0.32355611679679186,0.925514608500753
ENSG00000270490,5.6891891891891895,9.268292682926829,-0.6182930691102899,0.32159087974080525,0.925514608500753
ENSG00000249119,22.027027027027028,2.341463414634146,2.7847761762544456,0.32313367295621853,0.925514608500753
ENSG00000126001,47.63513513513514,53.58536585365854,-0.1665152950625325,0.3250451134179321,0.9274222960823567
ENSG00000162402,41.83783783783784,47.90243902439025,-0.1910207573263793,0.326501936537108,0.9291125144896665
ENSG00000249669,35.87837837837838,39.36585365853659,-0.13036018343130565,0.32789414357919044,0.9291125144896665
ENSG00000134516,36.648648648648646,40.853658536585364,-0.15275565590915874,0.3278454437544658,0.9291125144896665
ENSG00000133401,40.9054054054054,45.09756097560975,-0.1375540695066787,0.33082364085230254,0.9291125144896665
ENSG00000075151,34.66216216216216,36.8780487804878,-0.08696784007189877,0.3293725832225983,0.9291125144896665
ENSG00000021776,35.567567567567565,40.829268292682926,-0.1939480980945037,0.33086563015990533,0.9291125144896665
ENSG00000041515,28.324324324324323,29.24390243902439,-0.044546438953261935,0.3307434586425194,0.9291125144896665
ENSG00000120549,28.83783783783784,31.829268292682926,-0.13783959884301408,0.33222728858035866,0.9308350157521761
ENSG00000182670,44.74324324324324,48.73170731707317,-0.12060730256510364,0.3337476663499471,0.9329934762681669
ENSG00000198265,43.513513513513516,47.4390243902439,-0.121926428812885,0.33520632143600715,0.934970098355141
ENSG00000107290,37.013513513513516,35.926829268292686,0.04184298631810215,0.3455065991552496,0.9364802000886183
ENSG00000109452,40.229729729729726,42.68292682926829,-0.08338451841817114,0.34857387580031884,0.9364802000886183
ENSG00000175782,47.21621621621622,51.65853658536585,-0.1271489891130665,0.3425442784868289,0.9364802000886183
ENSG00000122786,29.60810810810811,31.341463414634145,-0.07947108618985639,0.3484796887124163,0.9364802000886183
ENSG00000279078,8.243243243243244,5.170731707317073,0.5829575791807217,0.3424594600008386,0.9364802000886183
ENSG00000183117,49.486486486486484,54.5609756097561,-0.13817465300931608,0.34406956802904176,0.9364802000886183
ENSG00000109685,50.13513513513514,56.390243902439025,-0.1664905928957684,0.3425785739076336,0.9364802000886183
ENSG00000156113,49.027027027027025,54.75609756097561,-0.15642186935477043,0.33815602051242355,0.9364802000886183
ENSG00000167986,36.229729729729726,43.68292682926829,-0.2632685456492901,0.34553230640184707,0.9364802000886183
ENSG00000100351,20.81081081081081,21.073170731707318,-0.017250479703653527,0.349943397945889,0.9364802000886183
ENSG00000181789,13.35135135135135,18.463414634146343,-0.43957824642905846,0.3393065794750414,0.9364802000886183
ENSG00000143297,30.27027027027027,34.21951219512195,-0.1715832387905472,0.3381236054749839,0.9364802000886183
ENSG00000115464,42.148648648648646,48.4390243902439,-0.19633489690767145,0.35005087865048834,0.9364802000886183
ENSG00000103657,54.013513513513516,60.390243902439025,-0.1582233560318351,0.3485862409023669,0.9364802000886183
ENSG00000165533,17.594594594594593,19.26829268292683,-0.12434127307911284,0.3423851189101562,0.9364802000886183
ENSG00000137766,32.2972972972973,34.78048780487805,-0.10376797598935467,0.34849871955388967,0.9364802000886183
ENSG00000092847,38.0,41.951219512195124,-0.13922497035087644,0.34104213855160415,0.9364802000886183
ENSG00000088387,40.148648648648646,35.34146341463415,0.17922853643330464,0.34701345193814104,0.9364802000886183
ENSG00000126070,53.71621621621622,58.65853658536585,-0.12476012186179505,0.34707435854591107,0.9364802000886183
ENSG00000012232,31.06756756756757,33.46341463414634,-0.10395072615085747,0.3590915888955576,0.9387637759706055
ENSG00000197558,42.351351351351354,48.073170731707314,-0.17885752436147265,0.3545683933993454,0.9387637759706055
ENSG00000198363,49.108108108108105,52.09756097560975,-0.08360152457354206,0.35758227179802937,0.9387637759706055
ENSG00000198089,32.810810810810814,37.0,-0.16851480490671536,0.3621908042334302,0.9387637759706055
ENSG00000166503,35.013513513513516,41.26829268292683,-0.2310374825244973,0.3622239650047352,0.9387637759706055
ENSG00000178209,36.95945945945946,40.707317073170735,-0.13584106165772808,0.36068655627350066,0.9387637759706055
ENSG00000226674,40.33783783783784,44.34146341463415,-0.13336802437214518,0.35309708173840926,0.9387637759706055
ENSG00000144028,29.27027027027027,32.58536585365854,-0.1499311882008637,0.3606524295883107,0.9387637759706055
ENSG00000143341,49.608108108108105,53.4390243902439,-0.1052726694939403,0.35613118231085583,0.9387637759706055
ENSG00000106344,36.78378378378378,41.926829268292686,-0.1841124291600894,0.35606662864705496,0.9387637759706055
ENSG00000214029,29.756756756756758,31.78048780487805,-0.09193394148304448,0.3545702929910812,0.9387637759706055
ENSG00000089094,35.7972972972973,31.365853658536587,0.18512725066273644,0.3591399646248713,0.9387637759706055
ENSG00000198373,26.7027027027027,29.682926829268293,-0.14740937349734706,0.3621547954816865,0.9387637759706055
ENSG00000002746,32.74324324324324,36.48780487804878,-0.15182270477342505,0.35759176197166054,0.9387637759706055
ENSG00000182645,6.027027027027027,6.219512195121951,-0.0389869136113613,0.35499109353324065,0.9387637759706055
ENSG00000173575,41.2972972972973,43.829268292682926,-0.0838754704799198,0.37622944454785134,0.9412741632095436
ENSG00000188738,46.770270270270274,49.24390243902439,-0.0728354833846854,0.38578321007265215,0.9412741632095436
ENSG00000224699,31.135135135135137,28.414634146341463,0.12761744683470502,0.3793890348720177,0.9412741632095436
ENSG00000258202,3.8783783783783785,1.4878048780487805,0.9715283239048095,0.38279472761340494,0.9412741632095436
ENSG00000136068,33.54054054054054,37.68292682926829,-0.16340629576785,0.37775683714448094,0.9412741632095436
ENSG00000140534,19.43243243243243,24.78048780487805,-0.3354185981724766,0.38405141239772644,0.9412741632095436
ENSG00000198670,12.905405405405405,13.463414634146341,-0.05676238866290122,0.386945973818845,0.9412741632095436
ENSG00000240436,0.8243243243243243,3.5609756097560976,-1.3219802238476717,0.3653809649787678,0.9412741632095436
ENSG00000152256,35.770270270270274,38.31707317073171,-0.09661614828915474,0.38734174008219713,0.9412741632095436
ENSG00000078674,41.33783783783784,45.5609756097561,-0.13717369404375002,0.38416311467992437,0.9412741632095436
ENSG00000173821,79.36486486486487,83.26829268292683,-0.068424995910283,0.3874054433788475,0.9412741632095436
ENSG00000156802,18.675675675675677,22.878048780487806,-0.2792717704158647,0.3682726825049254,0.9412741632095436
ENSG00000228956,36.54054054054054,40.926829268292686,-0.15942430650753464,0.36529118468297905,0.9412741632095436
ENSG00000189091,34.189189189189186,38.46341463414634,-0.1653835202752082,0.38097351752182707,0.9412741632095436
ENSG00000167785,18.972972972972972,24.926829268292682,-0.3763966883958198,0.36987031387082137,0.9412741632095436
ENSG00000130561,32.71621621621622,38.609756097560975,-0.23241317797141928,0.37935893150386246,0.9412741632095436
ENSG00000084112,33.2027027027027,37.292682926829265,-0.16295841267917116,0.38731644078360217,0.9412741632095436
ENSG00000185842,54.83783783783784,59.1219512195122,-0.10664875341108056,0.38737078367969346,0.9412741632095436
ENSG00000196295,56.75675675675676,62.829268292682926,-0.1442283773990898,0.37786226916399424,0.9412741632095436
ENSG00000165699,28.5,31.341463414634145,-0.13267000613266283,0.38567348772713417,0.9412741632095436
ENSG00000113140,19.094594594594593,19.365853658536587,-0.019344816319862176,0.376063579294478,0.9412741632095436
ENSG00000105792,28.527027027027028,26.024390243902438,0.12777403732790626,0.37140775308177854,0.9412741632095436
ENSG00000182621,41.08108108108108,42.46341463414634,-0.04662975345375107,0.3793485824929128,0.9412741632095436
ENSG00000134744,44.445945945945944,50.58536585365854,-0.18281024549159527,0.37781426636290427,0.9412741632095436
ENSG00000135905,34.310810810810814,36.4390243902439,-0.08443289194838684,0.37939938192679756,0.9412741632095436
ENSG00000084674,40.054054054054056,42.8780487804878,-0.09597467776026473,0.3761889324440211,0.9412741632095436
ENSG00000171914,48.7027027027027,53.65853658536585,-0.13712253010932177,0.37309085077927895,0.9412741632095436
ENSG00000048707,64.95945945945945,70.39024390243902,-0.1141473550259328,0.3858141471054237,0.9412741632095436
ENSG00000147862,29.486486486486488,31.682926829268293,-0.10036729395720737,0.3667888494012673,0.9412741632095436
ENSG00000137809,28.824324324324323,31.48780487804878,-0.1234088138025142,0.3745883377446124,0.9412741632095436
ENSG00000137877,33.87837837837838,38.073170731707314,-0.16384536732560623,0.3699100003917022,0.9412741632095436
ENSG00000210112,27.405405405405407,28.951219512195124,-0.07644925241886708,0.3759702239179633,0.9412741632095436
ENSG00000196705,33.71621621621622,37.36585365853659,-0.14421314152573592,0.39056749447669337,0.9434697182853242
ENSG00000047849,41.37837837837838,43.24390243902439,-0.06215025742418018,0.39058432871136817,0.9434697182853242
ENSG00000131149,31.324324324324323,35.829268292682926,-0.1882325210252024,0.39053943441128325,0.9434697182853242
ENSG00000104290,28.7972972972973,31.682926829268293,-0.13335570591111803,0.4002065324770082,0.943556323844967
ENSG00000146021,31.256756756756758,34.390243902439025,-0.1337503139958339,0.4118577844435829,0.943556323844967
ENSG00000181396,17.905405405405407,18.341463414634145,-0.03289816955009092,0.41001370499156176,0.943556323844967
ENSG00000233086,10.756756756756756,12.414634146341463,-0.19031757868679747,0.4013523267283935,0.943556323844967
ENSG00000143995,27.45945945945946,23.097560975609756,0.24002112843017323,0.3969862821933222,0.943556323844967
ENSG00000066427,69.52702702702703,72.5609756097561,-0.06076438765901143,0.4085997821487196,0.943556323844967
ENSG00000070423,5.648648648648648,10.146341463414634,-0.7454372107296962,0.39520587809930896,0.943556323844967
ENSG00000152242,26.33783783783784,27.75609756097561,-0.07296875943234582,0.3921317517919205,0.943556323844967
ENSG00000104517,39.932432432432435,43.65853658536585,-0.12569157401283068,0.4102198258069347,0.943556323844967
ENSG00000007372,31.635135135135137,34.34146341463415,-0.11493576684465992,0.4068264054412062,0.943556323844967
ENSG00000227115,33.17567567567568,35.707317073170735,-0.10309781099469204,0.40520602482661183,0.943556323844967
ENSG00000116396,54.445945945945944,59.34146341463415,-0.1220677070947008,0.39546106887490007,0.943556323844967
ENSG00000198393,42.7972972972973,48.80487804878049,-0.18544520657082697,0.39384298078576996,0.943556323844967
ENSG00000140836,38.5945945945946,42.63414634146341,-0.1401540837531639,0.4035655804409706,0.943556323844967
ENSG00000077157,50.986486486486484,55.707317073170735,-0.12539824759700743,0.41024107292267686,0.943556323844967
ENSG00000198947,39.891891891891895,49.073170731707314,-0.29222300090273085,0.4069004943445703,0.943556323844967
ENSG00000151067,48.810810810810814,52.8780487804878,-0.11323870873542745,0.39220837898173777,0.943556323844967
ENSG00000178607,26.243243243243242,30.951219512195124,-0.22997253393576234,0.395357535217285,0.943556323844967
ENSG00000269959,8.905405405405405,12.0,-0.39222369563623005,0.40121812044907146,0.943556323844967
ENSG00000113441,35.4054054054054,34.170731707317074,0.04977732521061432,0.41180886569123365,0.943556323844967
ENSG00000105483,31.972972972972972,36.53658536585366,-0.18701344488882804,0.3970077183877294,0.943556323844967
ENSG00000281344,428.3243243243243,451.2682926829268,-0.07511094183723738,0.41030849459143515,0.943556323844967
